,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
243,1208.0,1750.0,268.0,1.0,1.0,49.0,6.0,2990.0,0.0,1.0,1.0,2202.0,1.0
244,409.0,1649.0,132.0,2.0,1.0,16.0,7.0,0.0,1.0,1.0,0.0,3069.0,0.0
245,9268.0,1273.0,244.0,0.0,0.0,22.0,10.0,3510.0,0.0,1.0,0.0,6627.0,1.0
246,4795.0,1011.0,381.0,1.0,1.0,8.0,7.0,5529.0,1.0,1.0,0.0,3947.0,0.0
247,1342.0,719.0,154.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,9977.0,0.0
248,3647.0,2813.0,243.0,1.0,1.0,6.0,8.0,1807.0,0.0,1.0,1.0,7874.0,0.0
249,8260.0,1552.0,348.0,1.0,1.0,36.0,8.0,3768.0,0.0,1.0,0.0,6741.0,1.0
250,2481.0,1242.0,380.0,1.0,0.0,18.0,5.0,509.0,0.0,0.0,0.0,4980.0,0.0
251,7514.0,1857.0,196.0,2.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,4899.0,0.0
252,9121.0,1703.0,290.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,8534.0,0.0
253,5168.0,1460.0,153.0,1.0,1.0,19.0,2.0,573.0,0.0,1.0,1.0,2839.0,0.0
254,4003.0,458.0,305.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,8824.0,0.0
255,7979.0,2868.0,375.0,2.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,1678.0,0.0
256,2825.0,1415.0,336.0,0.0,1.0,16.0,10.0,0.0,1.0,1.0,1.0,9924.0,0.0
257,1077.0,2313.0,280.0,1.0,0.0,16.0,6.0,21.0,1.0,0.0,0.0,7845.0,0.0
258,7399.0,1327.0,302.0,0.0,0.0,12.0,0.0,3919.0,0.0,1.0,1.0,2473.0,0.0
259,1634.0,2788.0,459.0,1.0,1.0,20.0,3.0,103.0,0.0,1.0,1.0,7028.0,0.0
260,5926.0,1269.0,341.0,1.0,1.0,24.0,9.0,2265.0,1.0,1.0,1.0,3239.0,0.0
261,4311.0,1859.0,335.0,2.0,0.0,30.0,6.0,1579.0,0.0,1.0,0.0,3181.0,0.0
262,4832.0,2316.0,166.0,0.0,0.0,14.0,6.0,6264.0,1.0,1.0,0.0,749.0,0.0
263,4320.0,2260.0,291.0,0.0,0.0,8.0,0.0,2416.0,0.0,0.0,1.0,5607.0,0.0
264,5396.0,1361.0,347.0,2.0,1.0,13.0,0.0,543.0,0.0,1.0,1.0,910.0,0.0
265,9904.0,441.0,140.0,2.0,0.0,18.0,9.0,1533.0,0.0,1.0,0.0,6173.0,0.0
266,3489.0,2755.0,107.0,0.0,1.0,16.0,2.0,0.0,1.0,1.0,1.0,7458.0,0.0
267,8467.0,563.0,260.0,0.0,1.0,18.0,7.0,0.0,1.0,1.0,0.0,695.0,0.0
268,6069.0,881.0,158.0,2.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,4050.0,1.0
269,9339.0,2913.0,400.0,1.0,0.0,17.0,7.0,89.0,0.0,1.0,0.0,8048.0,0.0
270,8855.0,759.0,259.0,2.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,9572.0,0.0
271,2130.0,237.0,342.0,1.0,1.0,16.0,3.0,1608.0,2.0,1.0,0.0,2379.0,1.0
272,9241.0,306.0,420.0,1.0,0.0,16.0,1.0,5382.0,1.0,1.0,1.0,9322.0,0.0
273,6396.0,1927.0,316.0,0.0,1.0,12.0,8.0,0.0,1.0,1.0,0.0,1623.0,0.0
274,9381.0,303.0,321.0,1.0,1.0,10.0,4.0,5175.0,0.0,0.0,1.0,4711.0,0.0
275,7713.0,753.0,315.0,2.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,5566.0,0.0
276,5154.0,2628.0,365.0,0.0,1.0,44.0,3.0,0.0,0.0,1.0,1.0,571.0,1.0
277,8052.0,471.0,386.0,0.0,0.0,35.0,10.0,0.0,1.0,1.0,0.0,9488.0,0.0
278,4716.0,63.0,255.0,0.0,1.0,17.0,6.0,750.0,0.0,0.0,1.0,8219.0,0.0
279,8672.0,1350.0,323.0,0.0,1.0,28.0,1.0,0.0,0.0,1.0,0.0,7639.0,1.0
280,4119.0,2830.0,391.0,0.0,1.0,21.0,8.0,0.0,1.0,1.0,1.0,1660.0,0.0
281,4127.0,1117.0,384.0,2.0,1.0,11.0,10.0,0.0,1.0,1.0,1.0,3388.0,0.0
282,3080.0,1238.0,88.0,1.0,1.0,17.0,4.0,4741.0,0.0,1.0,1.0,2305.0,1.0
283,5342.0,439.0,416.0,0.0,1.0,24.0,7.0,3062.0,0.0,1.0,1.0,1259.0,0.0
284,5713.0,2756.0,408.0,0.0,0.0,4.0,8.0,6132.0,1.0,0.0,1.0,9617.0,0.0
285,2396.0,537.0,284.0,0.0,1.0,22.0,7.0,2629.0,1.0,1.0,0.0,1694.0,0.0
286,284.0,1361.0,211.0,2.0,1.0,11.0,0.0,1869.0,0.0,1.0,0.0,8058.0,0.0
287,8988.0,674.0,84.0,0.0,0.0,14.0,8.0,3129.0,0.0,1.0,0.0,5034.0,0.0
288,6495.0,1986.0,353.0,2.0,0.0,8.0,5.0,5975.0,0.0,1.0,1.0,9097.0,0.0
289,5262.0,1949.0,197.0,2.0,1.0,16.0,10.0,0.0,1.0,1.0,0.0,3922.0,0.0
290,3435.0,477.0,312.0,1.0,1.0,24.0,0.0,204.0,0.0,0.0,1.0,6888.0,0.0
291,1628.0,24.0,356.0,2.0,0.0,23.0,5.0,1212.0,1.0,1.0,0.0,9738.0,0.0
292,3573.0,293.0,192.0,0.0,1.0,9.0,7.0,0.0,1.0,1.0,0.0,2509.0,0.0
293,966.0,538.0,359.0,2.0,0.0,16.0,9.0,2600.0,0.0,0.0,0.0,7559.0,1.0
294,8810.0,2415.0,290.0,0.0,1.0,20.0,3.0,0.0,1.0,1.0,1.0,5635.0,0.0
295,6313.0,2657.0,382.0,0.0,1.0,7.0,2.0,4534.0,0.0,1.0,0.0,3647.0,0.0
296,8354.0,2601.0,323.0,0.0,0.0,13.0,4.0,3661.0,0.0,1.0,1.0,5351.0,0.0
297,4733.0,451.0,296.0,2.0,0.0,26.0,7.0,0.0,2.0,1.0,0.0,7797.0,1.0
298,3360.0,1334.0,120.0,0.0,1.0,40.0,0.0,5374.0,0.0,1.0,1.0,8118.0,0.0
299,9829.0,934.0,236.0,0.0,1.0,15.0,5.0,0.0,1.0,1.0,1.0,5203.0,0.0
300,9535.0,790.0,303.0,0.0,0.0,13.0,10.0,0.0,1.0,1.0,0.0,8046.0,0.0
301,4669.0,1126.0,225.0,2.0,0.0,18.0,6.0,4271.0,0.0,0.0,0.0,768.0,0.0
302,5204.0,391.0,296.0,0.0,1.0,17.0,8.0,0.0,1.0,1.0,0.0,526.0,0.0
303,2296.0,527.0,321.0,0.0,0.0,15.0,6.0,0.0,1.0,1.0,1.0,9523.0,0.0
304,9853.0,318.0,162.0,0.0,1.0,15.0,4.0,3045.0,0.0,0.0,0.0,4733.0,0.0
305,2824.0,2048.0,276.0,0.0,1.0,13.0,1.0,3139.0,0.0,1.0,1.0,1398.0,0.0
306,1154.0,1167.0,340.0,0.0,1.0,25.0,2.0,0.0,0.0,1.0,1.0,8485.0,1.0
307,3760.0,2436.0,238.0,1.0,1.0,17.0,7.0,5714.0,1.0,1.0,0.0,1560.0,0.0
308,8326.0,145.0,223.0,0.0,1.0,32.0,4.0,4605.0,0.0,1.0,0.0,6397.0,1.0
309,7227.0,745.0,47.0,1.0,1.0,13.0,8.0,528.0,0.0,1.0,0.0,2191.0,0.0
310,5861.0,2187.0,261.0,0.0,0.0,62.0,4.0,0.0,1.0,1.0,1.0,9428.0,0.0
311,5498.0,593.0,338.0,1.0,1.0,12.0,6.0,212.0,0.0,1.0,0.0,7282.0,0.0
312,4344.0,2338.0,251.0,0.0,1.0,20.0,3.0,0.0,1.0,0.0,0.0,8561.0,0.0
313,9296.0,2463.0,415.0,1.0,0.0,41.0,0.0,4499.0,0.0,1.0,0.0,9153.0,0.0
314,2623.0,2296.0,353.0,2.0,1.0,18.0,2.0,5592.0,0.0,1.0,1.0,4361.0,0.0
315,605.0,124.0,83.0,2.0,1.0,19.0,3.0,0.0,1.0,0.0,0.0,2822.0,0.0
316,3869.0,745.0,168.0,0.0,1.0,31.0,2.0,5255.0,0.0,1.0,0.0,6039.0,1.0
317,4022.0,2287.0,315.0,2.0,1.0,24.0,9.0,0.0,1.0,1.0,1.0,1426.0,0.0
318,4465.0,1741.0,237.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4267.0,0.0
319,2392.0,2134.0,38.0,0.0,1.0,6.0,4.0,1283.0,0.0,1.0,0.0,2249.0,0.0
320,9802.0,1037.0,134.0,2.0,0.0,39.0,0.0,5193.0,0.0,1.0,1.0,3192.0,0.0
321,4513.0,2653.0,289.0,0.0,0.0,12.0,8.0,4916.0,0.0,1.0,1.0,807.0,0.0
322,5149.0,1615.0,358.0,0.0,1.0,22.0,1.0,4773.0,0.0,1.0,0.0,9155.0,1.0
323,743.0,2900.0,372.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2470.0,0.0
324,4679.0,2112.0,343.0,0.0,1.0,12.0,3.0,0.0,1.0,1.0,0.0,5396.0,0.0
325,6847.0,2571.0,325.0,0.0,1.0,17.0,4.0,5098.0,0.0,1.0,0.0,6729.0,0.0
326,1421.0,2389.0,203.0,0.0,1.0,17.0,2.0,0.0,1.0,1.0,0.0,5184.0,0.0
327,6818.0,1252.0,253.0,0.0,0.0,28.0,9.0,1263.0,0.0,1.0,0.0,5458.0,1.0
328,4126.0,1715.0,280.0,1.0,1.0,17.0,1.0,5122.0,0.0,1.0,1.0,8959.0,0.0
329,2314.0,1470.0,273.0,1.0,1.0,8.0,0.0,2886.0,1.0,1.0,1.0,4777.0,0.0
330,1287.0,192.0,265.0,0.0,1.0,32.0,7.0,0.0,1.0,0.0,1.0,3569.0,0.0
331,1402.0,1232.0,276.0,2.0,0.0,22.0,1.0,5228.0,0.0,1.0,0.0,935.0,0.0
332,5490.0,860.0,272.0,1.0,1.0,26.0,2.0,2958.0,1.0,0.0,1.0,7266.0,0.0
333,6530.0,1426.0,193.0,1.0,0.0,12.0,8.0,2534.0,0.0,1.0,0.0,8897.0,1.0
334,7071.0,683.0,235.0,2.0,0.0,19.0,6.0,2221.0,0.0,1.0,0.0,289.0,0.0
335,5269.0,1236.0,94.0,0.0,1.0,11.0,7.0,6242.0,0.0,1.0,0.0,5861.0,1.0
336,7001.0,2657.0,268.0,1.0,0.0,14.0,3.0,5455.0,1.0,0.0,1.0,8722.0,0.0
337,3282.0,1388.0,258.0,0.0,1.0,15.0,2.0,0.0,1.0,1.0,0.0,108.0,0.0
338,2820.0,1969.0,414.0,2.0,0.0,21.0,5.0,5941.0,0.0,1.0,0.0,709.0,1.0
339,9690.0,2897.0,325.0,1.0,0.0,21.0,10.0,2809.0,0.0,1.0,0.0,2129.0,1.0
340,7194.0,1394.0,251.0,1.0,0.0,22.0,6.0,4048.0,1.0,0.0,1.0,4303.0,1.0
341,8825.0,2601.0,268.0,0.0,1.0,13.0,0.0,3071.0,0.0,0.0,0.0,8075.0,0.0
342,4612.0,1683.0,154.0,2.0,0.0,29.0,5.0,0.0,1.0,1.0,1.0,1923.0,0.0
343,4754.0,2803.0,152.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,6415.0,0.0
344,8813.0,2179.0,327.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1487.0,0.0
345,7922.0,336.0,449.0,0.0,0.0,25.0,7.0,0.0,1.0,1.0,0.0,4537.0,0.0
346,3704.0,933.0,239.0,1.0,0.0,16.0,9.0,2111.0,1.0,1.0,0.0,6937.0,0.0
347,7249.0,2337.0,252.0,1.0,1.0,41.0,0.0,6076.0,0.0,1.0,1.0,1578.0,0.0
348,6787.0,2396.0,263.0,1.0,0.0,14.0,1.0,2742.0,0.0,1.0,1.0,6328.0,0.0
349,407.0,2907.0,191.0,0.0,1.0,21.0,5.0,0.0,1.0,1.0,1.0,6511.0,0.0
350,3732.0,908.0,268.0,2.0,1.0,14.0,3.0,2159.0,1.0,1.0,1.0,5123.0,0.0
351,1091.0,2436.0,371.0,2.0,1.0,21.0,0.0,633.0,0.0,1.0,1.0,915.0,0.0
352,8473.0,1283.0,177.0,2.0,0.0,14.0,7.0,6050.0,0.0,1.0,0.0,3060.0,0.0
353,9847.0,2206.0,279.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,3884.0,0.0
354,2356.0,75.0,222.0,0.0,0.0,27.0,1.0,6296.0,1.0,1.0,1.0,7401.0,0.0
355,6963.0,2249.0,148.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,8045.0,0.0
356,1817.0,2453.0,459.0,2.0,0.0,39.0,8.0,3804.0,1.0,1.0,1.0,6641.0,0.0
357,3817.0,2268.0,131.0,2.0,1.0,16.0,0.0,3771.0,0.0,1.0,0.0,8707.0,1.0
358,2716.0,2880.0,346.0,0.0,1.0,23.0,1.0,1713.0,0.0,1.0,1.0,6194.0,0.0
359,1052.0,398.0,129.0,0.0,1.0,40.0,3.0,0.0,1.0,0.0,1.0,1604.0,0.0
360,9521.0,2796.0,315.0,2.0,1.0,10.0,3.0,0.0,1.0,0.0,1.0,9091.0,0.0
361,5234.0,2297.0,252.0,1.0,0.0,27.0,2.0,5450.0,0.0,0.0,1.0,125.0,1.0
362,5631.0,241.0,257.0,0.0,0.0,32.0,9.0,1757.0,0.0,1.0,1.0,9467.0,0.0
363,7161.0,459.0,52.0,1.0,0.0,11.0,9.0,1515.0,1.0,1.0,0.0,564.0,0.0
364,4424.0,1652.0,249.0,0.0,1.0,50.0,9.0,0.0,1.0,1.0,1.0,9973.0,0.0
365,1871.0,1268.0,237.0,2.0,0.0,15.0,3.0,0.0,0.0,1.0,1.0,9406.0,0.0
366,2694.0,1958.0,149.0,1.0,0.0,24.0,9.0,869.0,1.0,1.0,0.0,8620.0,0.0
367,1145.0,2389.0,69.0,1.0,0.0,17.0,8.0,1774.0,1.0,1.0,1.0,9456.0,0.0
368,4729.0,264.0,245.0,1.0,1.0,16.0,2.0,30.0,1.0,0.0,1.0,2625.0,0.0
369,665.0,1829.0,202.0,0.0,0.0,11.0,2.0,5514.0,0.0,1.0,0.0,1665.0,0.0
370,1806.0,2552.0,410.0,2.0,1.0,24.0,0.0,4957.0,0.0,1.0,1.0,538.0,0.0
371,8359.0,586.0,249.0,1.0,0.0,57.0,1.0,2061.0,1.0,0.0,1.0,5681.0,0.0
372,5155.0,322.0,220.0,1.0,1.0,13.0,0.0,2184.0,1.0,1.0,1.0,9186.0,0.0
373,4892.0,1062.0,411.0,1.0,1.0,13.0,1.0,3652.0,0.0,1.0,1.0,9371.0,0.0
374,7749.0,241.0,326.0,1.0,1.0,17.0,7.0,136.0,1.0,1.0,1.0,8611.0,0.0
375,7703.0,89.0,378.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,1.0,1039.0,0.0
376,671.0,968.0,354.0,1.0,1.0,27.0,10.0,2974.0,2.0,1.0,1.0,6140.0,1.0
377,4073.0,1394.0,181.0,2.0,1.0,17.0,4.0,5528.0,0.0,1.0,0.0,6438.0,0.0
378,4459.0,1429.0,238.0,2.0,0.0,12.0,2.0,15.0,0.0,1.0,0.0,963.0,0.0
379,2545.0,723.0,296.0,2.0,0.0,21.0,2.0,0.0,2.0,0.0,0.0,9403.0,1.0
380,5907.0,858.0,92.0,0.0,0.0,32.0,9.0,0.0,1.0,1.0,1.0,5571.0,0.0
381,1013.0,1805.0,299.0,0.0,1.0,18.0,7.0,1693.0,1.0,1.0,0.0,6204.0,0.0
382,92.0,2607.0,101.0,1.0,0.0,12.0,10.0,486.0,1.0,0.0,1.0,7372.0,0.0
383,2241.0,304.0,318.0,1.0,1.0,10.0,8.0,3635.0,1.0,1.0,0.0,7292.0,0.0
384,4936.0,2059.0,314.0,1.0,1.0,26.0,3.0,2024.0,0.0,1.0,0.0,4104.0,0.0
385,6202.0,259.0,169.0,0.0,0.0,48.0,9.0,0.0,0.0,1.0,1.0,792.0,0.0
386,6214.0,2033.0,220.0,2.0,1.0,28.0,0.0,0.0,1.0,1.0,0.0,2234.0,0.0
387,8436.0,1054.0,339.0,2.0,1.0,44.0,2.0,0.0,1.0,1.0,1.0,9329.0,0.0
388,7310.0,2804.0,318.0,2.0,0.0,27.0,2.0,0.0,1.0,0.0,1.0,8137.0,0.0
389,6063.0,1284.0,153.0,0.0,0.0,3.0,10.0,5842.0,1.0,1.0,0.0,467.0,0.0
390,4781.0,1857.0,321.0,1.0,0.0,11.0,0.0,5264.0,0.0,1.0,1.0,4243.0,0.0
391,8804.0,2065.0,361.0,1.0,1.0,20.0,3.0,6252.0,0.0,1.0,1.0,3543.0,0.0
392,296.0,651.0,257.0,2.0,1.0,28.0,9.0,3837.0,1.0,1.0,0.0,3838.0,1.0
393,4757.0,699.0,165.0,2.0,1.0,20.0,8.0,0.0,1.0,0.0,0.0,16.0,1.0
394,2146.0,435.0,203.0,2.0,0.0,6.0,0.0,1398.0,0.0,1.0,1.0,3538.0,0.0
395,9668.0,460.0,254.0,1.0,0.0,19.0,2.0,4597.0,1.0,0.0,1.0,7704.0,0.0
396,724.0,1423.0,166.0,0.0,1.0,15.0,3.0,101.0,0.0,1.0,1.0,15.0,0.0
397,1840.0,1850.0,156.0,1.0,1.0,14.0,8.0,5670.0,0.0,1.0,0.0,3365.0,0.0
398,7854.0,1811.0,310.0,0.0,0.0,21.0,9.0,0.0,1.0,0.0,1.0,7325.0,0.0
399,3220.0,2078.0,225.0,0.0,0.0,48.0,1.0,4528.0,0.0,1.0,0.0,9206.0,1.0
400,4984.0,2665.0,214.0,0.0,1.0,34.0,1.0,205.0,0.0,1.0,0.0,5468.0,0.0
401,7263.0,2098.0,202.0,1.0,0.0,20.0,4.0,4047.0,0.0,1.0,1.0,7728.0,0.0
402,8648.0,410.0,360.0,2.0,1.0,34.0,8.0,0.0,1.0,0.0,1.0,8974.0,0.0
403,6688.0,867.0,52.0,2.0,1.0,18.0,6.0,323.0,1.0,0.0,1.0,2806.0,0.0
404,3047.0,912.0,294.0,0.0,1.0,5.0,8.0,0.0,1.0,1.0,1.0,5620.0,0.0
405,5076.0,2208.0,327.0,0.0,1.0,18.0,9.0,0.0,0.0,1.0,0.0,2235.0,0.0
406,469.0,1822.0,147.0,2.0,0.0,31.0,9.0,4915.0,0.0,0.0,0.0,8677.0,1.0
407,7172.0,927.0,220.0,2.0,0.0,19.0,4.0,0.0,1.0,1.0,0.0,6300.0,0.0
408,5437.0,1350.0,277.0,1.0,1.0,19.0,10.0,5557.0,1.0,1.0,1.0,7980.0,0.0
409,5028.0,1429.0,146.0,1.0,0.0,23.0,3.0,4716.0,0.0,1.0,0.0,5358.0,0.0
410,30.0,1756.0,318.0,2.0,1.0,5.0,10.0,0.0,1.0,0.0,0.0,6499.0,0.0
411,7776.0,2172.0,459.0,0.0,1.0,20.0,1.0,0.0,1.0,1.0,1.0,3987.0,0.0
412,4820.0,892.0,354.0,2.0,0.0,13.0,0.0,3595.0,0.0,1.0,1.0,7045.0,0.0
413,9446.0,468.0,302.0,1.0,0.0,23.0,0.0,6234.0,2.0,1.0,1.0,9390.0,1.0
414,9783.0,1860.0,404.0,2.0,1.0,17.0,0.0,0.0,1.0,1.0,0.0,8345.0,0.0
415,9752.0,1234.0,235.0,2.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,9563.0,0.0
416,6181.0,1150.0,96.0,1.0,0.0,43.0,5.0,2396.0,0.0,0.0,0.0,575.0,1.0
417,5202.0,697.0,165.0,0.0,0.0,21.0,9.0,968.0,0.0,1.0,1.0,4762.0,0.0
418,3750.0,1549.0,252.0,0.0,0.0,28.0,6.0,0.0,1.0,0.0,0.0,5359.0,0.0
419,1974.0,689.0,214.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,7975.0,0.0
420,9782.0,2568.0,365.0,1.0,0.0,42.0,3.0,2864.0,0.0,1.0,0.0,4680.0,1.0
421,6025.0,2271.0,195.0,0.0,0.0,20.0,2.0,0.0,1.0,1.0,0.0,4360.0,0.0
422,4349.0,893.0,144.0,1.0,1.0,22.0,7.0,2515.0,0.0,1.0,0.0,403.0,1.0
423,2237.0,2523.0,287.0,0.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,6292.0,0.0
424,12.0,829.0,205.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,2394.0,0.0
425,8768.0,1503.0,257.0,0.0,1.0,8.0,9.0,5883.0,0.0,1.0,0.0,4921.0,0.0
426,3454.0,556.0,101.0,1.0,1.0,21.0,10.0,3619.0,1.0,1.0,0.0,7462.0,0.0
427,9648.0,2697.0,311.0,0.0,1.0,27.0,0.0,613.0,0.0,1.0,1.0,1355.0,0.0
428,411.0,2786.0,95.0,1.0,0.0,22.0,9.0,342.0,0.0,1.0,0.0,3771.0,0.0
429,9626.0,306.0,177.0,1.0,1.0,22.0,1.0,1536.0,0.0,0.0,0.0,6751.0,1.0
430,1255.0,1970.0,228.0,1.0,1.0,39.0,3.0,4684.0,0.0,1.0,1.0,3586.0,1.0
431,7085.0,1467.0,333.0,1.0,1.0,23.0,2.0,3912.0,1.0,0.0,1.0,9979.0,0.0
432,5593.0,2178.0,157.0,1.0,0.0,15.0,0.0,1656.0,0.0,1.0,0.0,2091.0,0.0
433,1162.0,1669.0,154.0,1.0,0.0,19.0,8.0,2764.0,0.0,1.0,0.0,6822.0,1.0
434,9344.0,591.0,292.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,3644.0,0.0
435,587.0,2268.0,371.0,0.0,0.0,33.0,3.0,1537.0,0.0,0.0,1.0,4276.0,0.0
436,5111.0,411.0,236.0,1.0,0.0,12.0,4.0,578.0,1.0,1.0,0.0,6507.0,0.0
437,2319.0,1228.0,125.0,0.0,1.0,17.0,10.0,1879.0,1.0,0.0,0.0,5997.0,0.0
438,8727.0,884.0,409.0,0.0,0.0,20.0,0.0,6030.0,1.0,1.0,0.0,3381.0,0.0
439,4970.0,1242.0,73.0,1.0,0.0,24.0,3.0,808.0,0.0,1.0,1.0,8205.0,0.0
440,8698.0,545.0,235.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,3995.0,0.0
441,1784.0,984.0,399.0,0.0,0.0,13.0,9.0,0.0,1.0,1.0,0.0,4194.0,0.0
442,4258.0,2562.0,143.0,0.0,0.0,16.0,0.0,3341.0,1.0,1.0,1.0,3472.0,0.0
443,6683.0,2681.0,354.0,0.0,1.0,28.0,2.0,3398.0,0.0,1.0,1.0,5917.0,0.0
444,8871.0,2117.0,162.0,2.0,1.0,29.0,3.0,2917.0,0.0,0.0,0.0,7317.0,1.0
445,9508.0,2314.0,357.0,0.0,0.0,8.0,1.0,506.0,0.0,0.0,1.0,9167.0,0.0
446,6605.0,2029.0,331.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,6062.0,0.0
447,3141.0,2666.0,110.0,0.0,1.0,22.0,4.0,3723.0,0.0,1.0,1.0,5009.0,0.0
448,5175.0,2696.0,284.0,0.0,0.0,20.0,6.0,269.0,0.0,0.0,0.0,6971.0,1.0
449,3669.0,608.0,387.0,2.0,0.0,29.0,6.0,3850.0,1.0,1.0,0.0,6254.0,0.0
450,9158.0,1923.0,103.0,1.0,0.0,20.0,7.0,6150.0,0.0,1.0,0.0,1959.0,0.0
451,8808.0,2671.0,459.0,0.0,1.0,22.0,9.0,0.0,1.0,0.0,1.0,5972.0,0.0
452,5804.0,437.0,201.0,2.0,1.0,13.0,7.0,2377.0,0.0,0.0,0.0,2143.0,0.0
453,4097.0,1146.0,199.0,2.0,0.0,26.0,3.0,4779.0,0.0,1.0,0.0,3076.0,0.0
454,6453.0,1178.0,367.0,0.0,0.0,21.0,6.0,3855.0,0.0,0.0,1.0,2783.0,0.0
455,6731.0,2350.0,115.0,0.0,1.0,18.0,5.0,0.0,1.0,1.0,0.0,8218.0,0.0
456,7271.0,808.0,342.0,0.0,1.0,15.0,3.0,0.0,0.0,1.0,1.0,382.0,0.0
457,2739.0,2612.0,320.0,0.0,1.0,20.0,3.0,0.0,1.0,1.0,0.0,3401.0,0.0
458,5671.0,2888.0,123.0,1.0,1.0,25.0,1.0,1272.0,0.0,0.0,1.0,9954.0,1.0
459,3878.0,1542.0,246.0,2.0,1.0,19.0,8.0,0.0,0.0,1.0,1.0,9304.0,0.0
460,6692.0,2586.0,77.0,1.0,1.0,11.0,0.0,2509.0,1.0,1.0,1.0,9770.0,0.0
461,6105.0,474.0,148.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,0.0,1808.0,0.0
462,4165.0,2549.0,118.0,2.0,0.0,7.0,3.0,2264.0,1.0,1.0,0.0,5368.0,0.0
463,8315.0,833.0,271.0,0.0,0.0,14.0,0.0,4401.0,0.0,1.0,1.0,2387.0,1.0
464,1900.0,2009.0,427.0,2.0,1.0,8.0,4.0,0.0,1.0,1.0,1.0,8341.0,0.0
465,6424.0,816.0,217.0,0.0,1.0,15.0,9.0,984.0,0.0,1.0,0.0,3413.0,0.0
466,3886.0,2032.0,459.0,2.0,0.0,14.0,9.0,0.0,1.0,1.0,1.0,928.0,0.0
467,1110.0,332.0,425.0,1.0,0.0,20.0,5.0,4164.0,2.0,1.0,0.0,3559.0,1.0
468,2685.0,2093.0,145.0,0.0,1.0,17.0,8.0,0.0,1.0,1.0,0.0,3213.0,0.0
469,7324.0,892.0,362.0,0.0,1.0,17.0,3.0,0.0,1.0,1.0,1.0,9255.0,0.0
470,7741.0,2436.0,240.0,2.0,1.0,9.0,10.0,4418.0,0.0,1.0,1.0,8826.0,0.0
471,4718.0,1113.0,312.0,0.0,1.0,19.0,1.0,5402.0,0.0,1.0,0.0,1022.0,1.0
472,2767.0,1871.0,383.0,0.0,1.0,8.0,2.0,1180.0,0.0,1.0,0.0,1412.0,0.0
473,4637.0,852.0,394.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,3826.0,0.0
474,1468.0,801.0,180.0,0.0,0.0,15.0,1.0,0.0,1.0,1.0,0.0,5145.0,0.0
475,1033.0,1335.0,230.0,1.0,1.0,28.0,6.0,4895.0,0.0,0.0,0.0,1695.0,1.0
476,9326.0,2179.0,214.0,1.0,0.0,13.0,1.0,3038.0,0.0,1.0,1.0,9199.0,0.0
477,9755.0,90.0,220.0,0.0,0.0,22.0,8.0,1639.0,1.0,1.0,0.0,7407.0,0.0
478,4467.0,1978.0,178.0,0.0,1.0,20.0,7.0,0.0,0.0,1.0,1.0,5443.0,0.0
479,9285.0,2473.0,267.0,0.0,1.0,11.0,4.0,593.0,0.0,1.0,1.0,1021.0,0.0
480,5201.0,123.0,397.0,2.0,1.0,16.0,6.0,5699.0,0.0,0.0,1.0,9071.0,0.0
481,7132.0,374.0,134.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,8015.0,0.0
482,7388.0,2003.0,407.0,0.0,1.0,19.0,0.0,0.0,2.0,0.0,0.0,5561.0,0.0
483,475.0,2177.0,95.0,1.0,1.0,19.0,9.0,2799.0,1.0,1.0,0.0,7277.0,0.0
484,4417.0,989.0,224.0,2.0,1.0,43.0,9.0,0.0,1.0,1.0,0.0,7553.0,1.0
485,2875.0,1547.0,339.0,0.0,0.0,17.0,0.0,5661.0,0.0,1.0,1.0,2633.0,0.0
486,7712.0,1841.0,250.0,0.0,1.0,19.0,7.0,0.0,1.0,1.0,0.0,3727.0,0.0
